energy;conductance
-0.1;0.797
-0.0998;0.798
-0.0996;0.799
-0.0994;0.799
-0.0992;0.8
-0.099;0.801
-0.0988;0.802
-0.0986;0.802
-0.0984;0.803
-0.0982;0.804
-0.098;0.805
-0.0978;0.806
-0.0976;0.806
-0.0974;0.807
-0.0972;0.808
-0.097;0.809
-0.0968;0.809
-0.0966;0.81
-0.0964;0.811
-0.0962;0.812
-0.096;0.813
-0.0958;0.813
-0.0956;0.814
-0.0954;0.815
-0.0952;0.816
-0.095;0.817
-0.0948;0.817
-0.0946;0.818
-0.0944;0.819
-0.0942;0.82
-0.094;0.821
-0.0938;0.821
-0.0936;0.822
-0.0934;0.823
-0.0932;0.824
-0.093;0.825
-0.0928;0.826
-0.0926;0.826
-0.0924;0.827
-0.0922;0.828
-0.092;0.829
-0.0918;0.83
-0.0916;0.831
-0.0914;0.832
-0.0912;0.832
-0.091;0.833
-0.0908;0.834
-0.0906;0.835
-0.0904;0.836
-0.0902;0.837
-0.09;0.838
-0.0898;0.839
-0.0896;0.839
-0.0894;0.84
-0.0892;0.841
-0.089;0.842
-0.0888;0.843
-0.0886;0.844
-0.0884;0.845
-0.0882;0.846
-0.088;0.847
-0.0878;0.848
-0.0876;0.849
-0.0874;0.849
-0.0872;0.85
-0.087;0.851
-0.0868;0.852
-0.0866;0.853
-0.0864;0.854
-0.0862;0.855
-0.086;0.856
-0.0858;0.857
-0.0856;0.858
-0.0854;0.859
-0.0852;0.86
-0.085;0.861
-0.0848;0.862
-0.0846;0.863
-0.0844;0.864
-0.0842;0.865
-0.084;0.866
-0.0838;0.867
-0.0836;0.868
-0.0834;0.869
-0.0832;0.87
-0.083;0.871
-0.0828;0.872
-0.0826;0.873
-0.0824;0.874
-0.0822;0.875
-0.082;0.876
-0.0818;0.877
-0.0816;0.878
-0.0814;0.879
-0.0812;0.881
-0.081;0.882
-0.0808;0.883
-0.0806;0.884
-0.0804;0.885
-0.0802;0.886
-0.08;0.887
-0.0798;0.888
-0.0796;0.889
-0.0794;0.89
-0.0792;0.892
-0.079;0.893
-0.0788;0.894
-0.0786;0.895
-0.0784;0.896
-0.0782;0.897
-0.078;0.898
-0.0778;0.9
-0.0776;0.901
-0.0774;0.902
-0.0772;0.903
-0.077;0.904
-0.0768;0.905
-0.0766;0.907
-0.0764;0.908
-0.0762;0.909
-0.076;0.91
-0.0758;0.912
-0.0756;0.913
-0.0754;0.914
-0.0752;0.915
-0.075;0.916
-0.0748;0.918
-0.0746;0.919
-0.0744;0.92
-0.0742;0.921
-0.074;0.923
-0.0738;0.924
-0.0736;0.925
-0.0734;0.927
-0.0732;0.928
-0.073;0.929
-0.0728;0.93
-0.0726;0.932
-0.0724;0.933
-0.0722;0.934
-0.072;0.936
-0.0718;0.937
-0.0716;0.938
-0.0714;0.939
-0.0712;0.941
-0.071;0.942
-0.0708;0.943
-0.0706;0.945
-0.0704;0.946
-0.0702;0.947
-0.07;0.949
-0.0698;0.95
-0.0696;0.951
-0.0694;0.953
-0.0692;0.954
-0.069;0.955
-0.0688;0.957
-0.0686;0.958
-0.0684;0.959
-0.0682;0.961
-0.068;0.962
-0.0678;0.963
-0.0676;0.965
-0.0674;0.966
-0.0672;0.967
-0.067;0.968
-0.0668;0.97
-0.0666;0.971
