energy;conductance
0.0262;0.209
0.0264;0.208
0.0266;0.207
0.0268;0.205
0.027;0.204
0.0272;0.203
0.0274;0.202
0.0276;0.2
0.0278;0.199
0.028;0.197
0.0282;0.196
0.0284;0.195
0.0286;0.193
0.0288;0.192
0.029;0.19
0.0292;0.189
0.0294;0.187
0.0296;0.186
0.0298;0.184
0.03;0.183
0.0302;0.181
0.0304;0.18
0.0306;0.178
0.0308;0.177
0.031;0.175
0.0312;0.173
0.0314;0.172
0.0316;0.17
0.0318;0.169
0.032;0.167
0.0322;0.165
0.0324;0.163
0.0326;0.162
0.0328;0.16
0.033;0.158
0.0332;0.156
0.0334;0.154
0.0336;0.153
0.0338;0.151
0.034;0.149
0.0342;0.147
0.0344;0.145
0.0346;0.143
0.0348;0.141
0.035;0.139
0.0352;0.137
0.0354;0.135
0.0356;0.133
0.0358;0.131
0.036;0.129
0.0362;0.127
0.0364;0.125
0.0366;0.123
0.0368;0.121
0.037;0.119
0.0372;0.116
0.0374;0.114
0.0376;0.112
0.0378;0.11
0.038;0.108
0.0382;0.105
0.0384;0.103
0.0386;0.101
0.0388;0.099
0.039;0.096
0.0392;0.094
0.0394;0.092
0.0396;0.089
0.0398;0.087
0.04;0.085
0.0402;0.082
0.0404;0.08
0.0406;0.078
0.0408;0.075
0.041;0.073
0.0412;0.07
0.0414;0.068
0.0416;0.066
0.0418;0.063
0.042;0.061
0.0422;0.059
0.0424;0.056
0.0426;0.054
0.0428;0.051
0.043;0.049
0.0432;0.047
0.0434;0.044
0.0436;0.042
0.0438;0.04
0.044;0.037
0.0442;0.035
0.0444;0.033
0.0446;0.031
0.0448;0.029
0.045;0.026
0.0452;0.024
0.0454;0.022
0.0456;0.02
0.0458;0.018
0.046;0.017
0.0462;0.015
0.0464;0.013
0.0466;0.011
0.0468;0.01
0.047;0.008
0.0472;0.007
0.0474;0.006
0.0476;0.005
0.0478;0.004
0.048;0.003
0.0482;0.002
0.0484;0.001
0.0486;0.001
0.0488;0.0
0.049;0.0
0.0492;0.0
0.0494;0.0
0.0496;0.001
0.0498;0.001
0.05;0.002
0.0502;0.003
0.0504;0.004
0.0506;0.006
0.0508;0.008
0.051;0.01
0.0512;0.012
0.0514;0.015
0.0516;0.018
0.0518;0.021
0.052;0.025
0.0522;0.029
0.0524;0.033
0.0526;0.038
0.0528;0.043
0.053;0.048
0.0532;0.054
0.0534;0.061
0.0536;0.068
0.0538;0.075
0.054;0.083
0.0542;0.091
0.0544;0.1
0.0546;0.109
0.0548;0.119
0.055;0.129
0.0552;0.14
0.0554;0.151
0.0556;0.162
0.0558;0.174
0.056;0.187
0.0562;0.2
0.0564;0.214
0.0566;0.228
0.0568;0.242
0.057;0.257
0.0572;0.272
0.0574;0.288
0.0576;0.304
0.0578;0.32
0.058;0.337
0.0582;0.354
0.0584;0.371
0.0586;0.389
0.0588;0.406
0.059;0.424
0.0592;0.442
0.0594;0.46
0.0596;0.478
0.0598;0.496
0.06;0.514
0.0602;0.532
0.0604;0.55
0.0606;0.568
0.0608;0.586
0.061;0.603
0.0612;0.62
0.0614;0.637
0.0616;0.654
0.0618;0.671
0.062;0.687
0.0622;0.702
0.0624;0.718
0.0626;0.733
0.0628;0.747
0.063;0.761
0.0632;0.775
0.0634;0.788
0.0636;0.801
0.0638;0.814
0.064;0.825
0.0642;0.837
0.0644;0.848
0.0646;0.858
0.0648;0.869
0.065;0.878
0.0652;0.887
0.0654;0.896
0.0656;0.904
0.0658;0.912
0.066;0.92
0.0662;0.927
0.0664;0.933
0.0666;0.94
0.0668;0.945
0.067;0.951
0.0672;0.956
0.0674;0.961
0.0676;0.965
0.0678;0.969
0.068;0.973
0.0682;0.977
0.0684;0.98
0.0686;0.983
0.0688;0.985
0.069;0.988
0.0692;0.99
0.0694;0.992
0.0696;0.993
0.0698;0.995
0.07;0.996
0.0702;0.997
0.0704;0.998
0.0706;0.999
0.0708;0.999
0.071;1.0
0.0712;1.0
0.0714;1.0
0.0716;1.0
0.0718;1.0
0.072;0.999
0.0722;0.999
0.0724;0.999
0.0726;0.998
0.0728;0.997
0.073;0.996
0.0732;0.995
0.0734;0.994
0.0736;0.993
0.0738;0.992
0.074;0.991
0.0742;0.99
0.0744;0.989
0.0746;0.987
0.0748;0.986
0.075;0.984
0.0752;0.983
0.0754;0.981
0.0756;0.98
0.0758;0.978
0.076;0.976
0.0762;0.975
0.0764;0.973
0.0766;0.971
0.0768;0.97
0.077;0.968
0.0772;0.966
0.0774;0.964
0.0776;0.962
0.0778;0.96
0.078;0.959
0.0782;0.957
0.0784;0.955
0.0786;0.953
0.0788;0.951
0.079;0.949
0.0792;0.947
0.0794;0.946
0.0796;0.944
0.0798;0.942
0.08;0.94
0.0802;0.938
0.0804;0.936
0.0806;0.934
0.0808;0.932
0.081;0.93
0.0812;0.929
0.0814;0.927
0.0816;0.925
0.0818;0.923
0.082;0.921
0.0822;0.919
0.0824;0.917
0.0826;0.916
0.0828;0.914
0.083;0.912
0.0832;0.91
0.0834;0.908
0.0836;0.907
0.0838;0.905
0.084;0.903
0.0842;0.901
0.0844;0.899
0.0846;0.898
0.0848;0.896
0.085;0.894
0.0852;0.893
0.0854;0.891
0.0856;0.889
0.0858;0.887
0.086;0.886
0.0862;0.884
0.0864;0.883
0.0866;0.881
0.0868;0.879
0.087;0.878
0.0872;0.876
0.0874;0.874
0.0876;0.873
0.0878;0.871
0.088;0.87
0.0882;0.868
0.0884;0.867
0.0886;0.865
0.0888;0.864
0.089;0.862
0.0892;0.861
0.0894;0.859
0.0896;0.858
0.0898;0.856
0.09;0.855
0.0902;0.853
0.0904;0.852
0.0906;0.85
0.0908;0.849
0.091;0.848
0.0912;0.846
0.0914;0.845
0.0916;0.844
0.0918;0.842
0.092;0.841
0.0922;0.84
0.0924;0.838
0.0926;0.837
0.0928;0.836
0.093;0.834
0.0932;0.833
0.0934;0.832
0.0936;0.83
0.0938;0.829
0.094;0.828
0.0942;0.827
0.0944;0.825
0.0946;0.824
0.0948;0.823
0.095;0.822
0.0952;0.821
0.0954;0.819
0.0956;0.818
0.0958;0.817
0.096;0.816
0.0962;0.815
0.0964;0.814
0.0966;0.813
0.0968;0.811
0.097;0.81
0.0972;0.809
0.0974;0.808
0.0976;0.807
0.0978;0.806
0.098;0.805
0.0982;0.804
0.0984;0.803
0.0986;0.802
0.0988;0.801
0.099;0.8
0.0992;0.799
0.0994;0.798
0.0996;0.797
0.0998;0.796
0.1;0.795
