energy;conductance
-0.1;0.796
-0.0998;0.796
-0.0996;0.796
-0.0994;0.796
-0.0992;0.796
-0.099;0.796
-0.0988;0.796
-0.0986;0.797
-0.0984;0.797
-0.0982;0.797
-0.098;0.797
-0.0978;0.797
-0.0976;0.797
-0.0974;0.797
-0.0972;0.797
-0.097;0.797
-0.0968;0.797
-0.0966;0.797
-0.0964;0.797
-0.0962;0.797
-0.096;0.797
-0.0958;0.797
-0.0956;0.797
-0.0954;0.797
-0.0952;0.797
-0.095;0.797
-0.0948;0.797
-0.0946;0.797
-0.0944;0.797
-0.0942;0.797
-0.094;0.797
-0.0938;0.797
-0.0936;0.797
-0.0934;0.797
-0.0932;0.797
-0.093;0.797
-0.0928;0.797
-0.0926;0.797
-0.0924;0.797
-0.0922;0.797
-0.092;0.797
-0.0918;0.797
-0.0916;0.797
-0.0914;0.797
-0.0912;0.797
-0.091;0.797
-0.0908;0.797
-0.0906;0.797
-0.0904;0.797
-0.0902;0.797
-0.09;0.797
-0.0898;0.797
-0.0896;0.797
-0.0894;0.797
-0.0892;0.797
-0.089;0.797
-0.0888;0.797
-0.0886;0.798
-0.0884;0.798
-0.0882;0.798
-0.088;0.798
-0.0878;0.798
-0.0876;0.798
-0.0874;0.798
-0.0872;0.798
-0.087;0.798
-0.0868;0.798
-0.0866;0.798
-0.0864;0.798
-0.0862;0.798
-0.086;0.798
-0.0858;0.798
-0.0856;0.798
-0.0854;0.798
-0.0852;0.798
-0.085;0.798
-0.0848;0.798
-0.0846;0.798
-0.0844;0.798
-0.0842;0.798
-0.084;0.798
-0.0838;0.798
-0.0836;0.798
-0.0834;0.798
-0.0832;0.798
-0.083;0.798
-0.0828;0.798
-0.0826;0.798
-0.0824;0.798
-0.0822;0.798
-0.082;0.798
-0.0818;0.798
-0.0816;0.798
-0.0814;0.798
-0.0812;0.798
-0.081;0.798
-0.0808;0.798
-0.0806;0.798
-0.0804;0.798
-0.0802;0.798
-0.08;0.798
-0.0798;0.798
-0.0796;0.798
-0.0794;0.798
-0.0792;0.798
-0.079;0.798
-0.0788;0.798
-0.0786;0.798
-0.0784;0.798
-0.0782;0.798
-0.078;0.798
-0.0778;0.798
-0.0776;0.798
-0.0774;0.798
-0.0772;0.799
-0.077;0.799
-0.0768;0.799
-0.0766;0.799
-0.0764;0.799
-0.0762;0.799
-0.076;0.799
-0.0758;0.799
-0.0756;0.799
-0.0754;0.799
-0.0752;0.799
-0.075;0.799
-0.0748;0.799
-0.0746;0.799
-0.0744;0.799
-0.0742;0.799
-0.074;0.799
-0.0738;0.799
-0.0736;0.799
-0.0734;0.799
-0.0732;0.799
-0.073;0.799
-0.0728;0.799
-0.0726;0.799
-0.0724;0.799
-0.0722;0.799
-0.072;0.799
-0.0718;0.799
-0.0716;0.799
-0.0714;0.799
-0.0712;0.799
-0.071;0.799
-0.0708;0.799
-0.0706;0.799
-0.0704;0.799
-0.0702;0.799
-0.07;0.799
-0.0698;0.799
-0.0696;0.799
-0.0694;0.799
-0.0692;0.799
-0.069;0.799
-0.0688;0.799
-0.0686;0.799
-0.0684;0.799
-0.0682;0.799
-0.068;0.799
-0.0678;0.799
-0.0676;0.799
-0.0674;0.799
-0.0672;0.799
-0.067;0.799
-0.0668;0.799
-0.0666;0.799
-0.0664;0.799
-0.0662;0.799
-0.066;0.799
-0.0658;0.799
-0.0656;0.799
-0.0654;0.799
-0.0652;0.799
-0.065;0.799
-0.0648;0.799
-0.0646;0.799
-0.0644;0.799
-0.0642;0.799
-0.064;0.799
-0.0638;0.8
-0.0636;0.8
-0.0634;0.8
-0.0632;0.8
-0.063;0.8
-0.0628;0.8
-0.0626;0.8
-0.0624;0.8
-0.0622;0.8
-0.062;0.8
-0.0618;0.8
-0.0616;0.8
-0.0614;0.8
-0.0612;0.8
-0.061;0.8
-0.0608;0.8
-0.0606;0.8
-0.0604;0.8
-0.0602;0.8
-0.06;0.8
-0.0598;0.8
-0.0596;0.8
-0.0594;0.8
-0.0592;0.8
-0.059;0.8
-0.0588;0.8
-0.0586;0.8
-0.0584;0.8
-0.0582;0.8
-0.058;0.8
-0.0578;0.8
-0.0576;0.8
-0.0574;0.8
-0.0572;0.8
-0.057;0.8
-0.0568;0.8
-0.0566;0.8
-0.0564;0.8
-0.0562;0.8
-0.056;0.8
-0.0558;0.8
-0.0556;0.8
-0.0554;0.8
-0.0552;0.8
-0.055;0.8
-0.0548;0.8
-0.0546;0.8
-0.0544;0.8
-0.0542;0.8
-0.054;0.8
-0.0538;0.8
-0.0536;0.8
-0.0534;0.8
-0.0532;0.8
-0.053;0.8
-0.0528;0.8
-0.0526;0.8
-0.0524;0.8
-0.0522;0.8
-0.052;0.8
-0.0518;0.8
-0.0516;0.8
-0.0514;0.8
-0.0512;0.8
-0.051;0.8
-0.0508;0.8
-0.0506;0.8
-0.0504;0.8
-0.0502;0.8
-0.05;0.8
-0.0498;0.8
-0.0496;0.8
-0.0494;0.8
-0.0492;0.8
-0.049;0.8
-0.0488;0.8
