energy;conductance
-0.037;0.53
-0.0368;0.531
-0.0366;0.531
-0.0364;0.532
-0.0362;0.532
-0.036;0.533
-0.0358;0.533
-0.0356;0.533
-0.0354;0.534
-0.0352;0.534
-0.035;0.535
-0.0348;0.535
-0.0346;0.536
-0.0344;0.536
-0.0342;0.536
-0.034;0.537
-0.0338;0.537
-0.0336;0.538
-0.0334;0.538
-0.0332;0.538
-0.033;0.539
-0.0328;0.539
-0.0326;0.539
-0.0324;0.54
-0.0322;0.54
-0.032;0.541
-0.0318;0.541
-0.0316;0.541
-0.0314;0.542
-0.0312;0.542
-0.031;0.542
-0.0308;0.543
-0.0306;0.543
-0.0304;0.543
-0.0302;0.544
-0.03;0.544
-0.0298;0.544
-0.0296;0.545
-0.0294;0.545
-0.0292;0.545
-0.029;0.546
-0.0288;0.546
-0.0286;0.546
-0.0284;0.547
-0.0282;0.547
-0.028;0.547
-0.0278;0.548
-0.0276;0.548
-0.0274;0.548
-0.0272;0.549
-0.027;0.549
-0.0268;0.549
-0.0266;0.549
-0.0264;0.55
-0.0262;0.55
-0.026;0.55
-0.0258;0.551
-0.0256;0.551
-0.0254;0.551
-0.0252;0.551
-0.025;0.552
-0.0248;0.552
-0.0246;0.552
-0.0244;0.552
-0.0242;0.553
-0.024;0.553
-0.0238;0.553
-0.0236;0.553
-0.0234;0.554
-0.0232;0.554
-0.023;0.554
-0.0228;0.554
-0.0226;0.555
-0.0224;0.555
-0.0222;0.555
-0.022;0.555
-0.0218;0.556
-0.0216;0.556
-0.0214;0.556
-0.0212;0.556
-0.021;0.557
-0.0208;0.557
-0.0206;0.557
-0.0204;0.557
-0.0202;0.557
-0.02;0.558
-0.0198;0.558
-0.0196;0.558
-0.0194;0.558
-0.0192;0.558
-0.019;0.559
-0.0188;0.559
-0.0186;0.559
-0.0184;0.559
-0.0182;0.559
-0.018;0.56
-0.0178;0.56
-0.0176;0.56
-0.0174;0.56
-0.0172;0.56
-0.017;0.561
-0.0168;0.561
-0.0166;0.561
-0.0164;0.561
-0.0162;0.561
-0.016;0.561
-0.0158;0.562
-0.0156;0.562
-0.0154;0.562
-0.0152;0.562
-0.015;0.562
-0.0148;0.562
-0.0146;0.562
-0.0144;0.563
-0.0142;0.563
-0.014;0.563
-0.0138;0.563
-0.0136;0.563
-0.0134;0.563
-0.0132;0.563
-0.013;0.564
-0.0128;0.564
-0.0126;0.564
-0.0124;0.564
-0.0122;0.564
-0.012;0.564
-0.0118;0.564
-0.0116;0.564
-0.0114;0.565
-0.0112;0.565
-0.011;0.565
-0.0108;0.565
-0.0106;0.565
-0.0104;0.565
-0.0102;0.565
-0.01;0.565
-0.0098;0.565
-0.0096;0.566
-0.0094;0.566
-0.0092;0.566
-0.009;0.566
-0.0088;0.566
-0.0086;0.566
-0.0084;0.566
-0.0082;0.566
-0.008;0.566
-0.0078;0.566
-0.0076;0.566
-0.0074;0.566
-0.0072;0.567
-0.007;0.567
-0.0068;0.567
-0.0066;0.567
-0.0064;0.567
-0.0062;0.567
-0.006;0.567
-0.0058;0.567
-0.0056;0.567
-0.0054;0.567
-0.0052;0.567
-0.005;0.567
-0.0048;0.567
-0.0046;0.567
-0.0044;0.567
-0.0042;0.567
-0.004;0.567
-0.0038;0.567
-0.0036;0.567
-0.0034;0.568
-0.0032;0.568
-0.003;0.568
-0.0028;0.568
-0.0026;0.568
-0.0024;0.568
-0.0022;0.568
-0.002;0.568
-0.0018;0.568
-0.0016;0.568
-0.0014;0.568
-0.0012;0.568
-0.001;0.568
-0.0008;0.568
-0.0006;0.568
-0.0004;0.568
-0.0002;0.568
0.0;0.568
0.0002;0.568
0.0004;0.568
0.0006;0.568
0.0008;0.568
0.001;0.568
0.0012;0.568
0.0014;0.568
0.0016;0.568
0.0018;0.568
0.002;0.568
0.0022;0.568
0.0024;0.568
0.0026;0.568
0.0028;0.568
0.003;0.568
0.0032;0.568
0.0034;0.568
0.0036;0.567
0.0038;0.567
0.004;0.567
0.0042;0.567
0.0044;0.567
0.0046;0.567
0.0048;0.567
0.005;0.567
0.0052;0.567
0.0054;0.567
0.0056;0.567
0.0058;0.567
0.006;0.567
0.0062;0.567
0.0064;0.567
0.0066;0.567
0.0068;0.567
0.007;0.567
0.0072;0.567
0.0074;0.566
0.0076;0.566
0.0078;0.566
0.008;0.566
0.0082;0.566
0.0084;0.566
0.0086;0.566
0.0088;0.566
0.009;0.566
0.0092;0.566
0.0094;0.566
0.0096;0.566
0.0098;0.565
0.01;0.565
0.0102;0.565
0.0104;0.565
0.0106;0.565
0.0108;0.565
0.011;0.565
0.0112;0.565
0.0114;0.565
0.0116;0.564
0.0118;0.564
0.012;0.564
0.0122;0.564
0.0124;0.564
0.0126;0.564
0.0128;0.564
0.013;0.564
0.0132;0.563
0.0134;0.563
0.0136;0.563
0.0138;0.563
0.014;0.563
0.0142;0.563
0.0144;0.563
0.0146;0.562
0.0148;0.562
0.015;0.562
0.0152;0.562
0.0154;0.562
0.0156;0.562
0.0158;0.562
0.016;0.561
0.0162;0.561
0.0164;0.561
0.0166;0.561
0.0168;0.561
0.017;0.561
0.0172;0.56
0.0174;0.56
0.0176;0.56
0.0178;0.56
0.018;0.56
0.0182;0.559
0.0184;0.559
0.0186;0.559
0.0188;0.559
0.019;0.559
0.0192;0.558
0.0194;0.558
0.0196;0.558
0.0198;0.558
0.02;0.558
0.0202;0.557
0.0204;0.557
0.0206;0.557
0.0208;0.557
0.021;0.557
0.0212;0.556
0.0214;0.556
0.0216;0.556
0.0218;0.556
0.022;0.555
0.0222;0.555
0.0224;0.555
0.0226;0.555
0.0228;0.554
0.023;0.554
0.0232;0.554
0.0234;0.554
0.0236;0.553
0.0238;0.553
0.024;0.553
0.0242;0.553
0.0244;0.552
0.0246;0.552
0.0248;0.552
0.025;0.552
0.0252;0.551
0.0254;0.551
0.0256;0.551
0.0258;0.551
0.026;0.55
0.0262;0.55
0.0264;0.55
0.0266;0.549
0.0268;0.549
0.027;0.549
0.0272;0.549
0.0274;0.548
0.0276;0.548
0.0278;0.548
0.028;0.547
0.0282;0.547
0.0284;0.547
0.0286;0.546
0.0288;0.546
0.029;0.546
0.0292;0.545
0.0294;0.545
0.0296;0.545
0.0298;0.544
0.03;0.544
0.0302;0.544
0.0304;0.543
0.0306;0.543
0.0308;0.543
0.031;0.542
0.0312;0.542
0.0314;0.542
0.0316;0.541
0.0318;0.541
0.032;0.541
0.0322;0.54
0.0324;0.54
0.0326;0.539
0.0328;0.539
0.033;0.539
0.0332;0.538
0.0334;0.538
0.0336;0.538
0.0338;0.537
0.034;0.537
0.0342;0.536
0.0344;0.536
0.0346;0.536
0.0348;0.535
0.035;0.535
0.0352;0.534
0.0354;0.534
0.0356;0.533
0.0358;0.533
0.036;0.533
0.0362;0.532
0.0364;0.532
0.0366;0.531
0.0368;0.531
0.037;0.53
0.0372;0.53
0.0374;0.53
0.0376;0.529
0.0378;0.529
0.038;0.528
0.0382;0.528
0.0384;0.527
0.0386;0.527
0.0388;0.526
0.039;0.526
0.0392;0.525
0.0394;0.525
0.0396;0.524
0.0398;0.524
0.04;0.523
0.0402;0.523
0.0404;0.522
0.0406;0.522
0.0408;0.521
0.041;0.521
0.0412;0.52
0.0414;0.52
0.0416;0.519
0.0418;0.519
0.042;0.518
0.0422;0.518
0.0424;0.517
0.0426;0.517
0.0428;0.516
0.043;0.516
0.0432;0.515
0.0434;0.514
0.0436;0.514
0.0438;0.513
0.044;0.513
0.0442;0.512
0.0444;0.512
0.0446;0.511
0.0448;0.51
0.045;0.51
0.0452;0.509
0.0454;0.509
0.0456;0.508
0.0458;0.507
0.046;0.507
0.0462;0.506
0.0464;0.506
0.0466;0.505
0.0468;0.504
0.047;0.504
0.0472;0.503
0.0474;0.502
0.0476;0.502
0.0478;0.501
0.048;0.5
0.0482;0.5
0.0484;0.499
0.0486;0.498
0.0488;0.498
0.049;0.497
0.0492;0.496
0.0494;0.496
0.0496;0.495
0.0498;0.494
0.05;0.494
0.0502;0.493
0.0504;0.492
0.0506;0.491
0.0508;0.491
0.051;0.49
0.0512;0.489
0.0514;0.488
0.0516;0.488
0.0518;0.487
0.052;0.486
0.0522;0.485
0.0524;0.485
0.0526;0.484
0.0528;0.483
0.053;0.482
0.0532;0.482
0.0534;0.481
0.0536;0.48
0.0538;0.479
0.054;0.478
0.0542;0.477
0.0544;0.477
0.0546;0.476
0.0548;0.475
0.055;0.474
0.0552;0.473
0.0554;0.472
0.0556;0.472
0.0558;0.471
0.056;0.47
0.0562;0.469
0.0564;0.468
0.0566;0.467
0.0568;0.466
0.057;0.465
0.0572;0.465
0.0574;0.464
0.0576;0.463
0.0578;0.462
0.058;0.461
0.0582;0.46
0.0584;0.459
0.0586;0.458
0.0588;0.457
0.059;0.456
0.0592;0.455
0.0594;0.454
0.0596;0.453
0.0598;0.452
0.06;0.451
0.0602;0.45
0.0604;0.449
0.0606;0.448
0.0608;0.447
0.061;0.446
0.0612;0.445
0.0614;0.444
0.0616;0.443
0.0618;0.442
0.062;0.441
0.0622;0.44
0.0624;0.439
0.0626;0.437
0.0628;0.436
0.063;0.435
0.0632;0.434
0.0634;0.433
0.0636;0.432
0.0638;0.431
0.064;0.43
0.0642;0.428
0.0644;0.427
0.0646;0.426
0.0648;0.425
0.065;0.424
0.0652;0.423
0.0654;0.421
0.0656;0.42
0.0658;0.419
0.066;0.418
0.0662;0.416
0.0664;0.415
0.0666;0.414
0.0668;0.413
0.067;0.411
0.0672;0.41
0.0674;0.409
0.0676;0.407
0.0678;0.406
0.068;0.405
0.0682;0.403
0.0684;0.402
0.0686;0.401
0.0688;0.399
0.069;0.398
0.0692;0.397
0.0694;0.395
0.0696;0.394
0.0698;0.392
0.07;0.391
0.0702;0.39
0.0704;0.388
0.0706;0.387
0.0708;0.385
0.071;0.384
0.0712;0.382
0.0714;0.381
0.0716;0.379
0.0718;0.378
0.072;0.376
0.0722;0.375
0.0724;0.373
0.0726;0.372
0.0728;0.37
0.073;0.368
0.0732;0.367
0.0734;0.365
0.0736;0.364
0.0738;0.362
0.074;0.36
0.0742;0.359
0.0744;0.357
0.0746;0.355
0.0748;0.354
0.075;0.352
0.0752;0.35
0.0754;0.349
0.0756;0.347
0.0758;0.345
0.076;0.343
0.0762;0.342
0.0764;0.34
0.0766;0.338
0.0768;0.336
0.077;0.334
0.0772;0.333
0.0774;0.331
0.0776;0.329
0.0778;0.327
0.078;0.325
0.0782;0.323
0.0784;0.321
0.0786;0.319
0.0788;0.318
0.079;0.316
0.0792;0.314
0.0794;0.312
0.0796;0.31
0.0798;0.308
0.08;0.306
0.0802;0.304
0.0804;0.302
0.0806;0.3
0.0808;0.297
0.081;0.295
0.0812;0.293
0.0814;0.291
0.0816;0.289
0.0818;0.287
0.082;0.285
0.0822;0.283
0.0824;0.28
0.0826;0.278
0.0828;0.276
0.083;0.274
0.0832;0.272
0.0834;0.269
0.0836;0.267
0.0838;0.265
0.084;0.263
0.0842;0.26
0.0844;0.258
0.0846;0.256
0.0848;0.253
0.085;0.251
0.0852;0.249
0.0854;0.246
0.0856;0.244
0.0858;0.241
0.086;0.239
0.0862;0.236
0.0864;0.234
0.0866;0.232
0.0868;0.229
0.087;0.227
0.0872;0.224
0.0874;0.222
0.0876;0.219
0.0878;0.216
0.088;0.214
0.0882;0.211
0.0884;0.209
0.0886;0.206
0.0888;0.204
0.089;0.201
0.0892;0.198
0.0894;0.196
0.0896;0.193
0.0898;0.19
0.09;0.188
0.0902;0.185
0.0904;0.182
0.0906;0.18
0.0908;0.177
0.091;0.174
0.0912;0.171
0.0914;0.169
0.0916;0.166
0.0918;0.163
0.092;0.16
0.0922;0.158
0.0924;0.155
0.0926;0.152
0.0928;0.149
0.093;0.146
0.0932;0.144
0.0934;0.141
0.0936;0.138
0.0938;0.135
0.094;0.132
0.0942;0.13
0.0944;0.127
0.0946;0.124
0.0948;0.121
0.095;0.118
0.0952;0.116
0.0954;0.113
0.0956;0.11
0.0958;0.107
0.096;0.104
0.0962;0.102
0.0964;0.099
0.0966;0.096
0.0968;0.093
0.097;0.09
0.0972;0.088
0.0974;0.085
0.0976;0.082
0.0978;0.08
0.098;0.077
0.0982;0.074
0.0984;0.072
0.0986;0.069
0.0988;0.066
0.099;0.064
0.0992;0.061
0.0994;0.059
0.0996;0.056
0.0998;0.054
0.1;0.051
