energy;conductance
-0.073;0.086
-0.0728;0.086
-0.0726;0.087
-0.0724;0.087
-0.0722;0.088
-0.072;0.089
-0.0718;0.089
-0.0716;0.09
-0.0714;0.091
-0.0712;0.091
-0.071;0.092
-0.0708;0.092
-0.0706;0.093
-0.0704;0.094
-0.0702;0.094
-0.07;0.095
-0.0698;0.096
-0.0696;0.096
-0.0694;0.097
-0.0692;0.097
-0.069;0.098
-0.0688;0.099
-0.0686;0.099
-0.0684;0.1
-0.0682;0.101
-0.068;0.101
-0.0678;0.102
-0.0676;0.103
-0.0674;0.103
-0.0672;0.104
-0.067;0.105
-0.0668;0.105
-0.0666;0.106
-0.0664;0.107
-0.0662;0.107
-0.066;0.108
-0.0658;0.109
-0.0656;0.109
-0.0654;0.11
-0.0652;0.111
-0.065;0.111
-0.0648;0.112
-0.0646;0.113
-0.0644;0.114
-0.0642;0.114
-0.064;0.115
-0.0638;0.116
-0.0636;0.117
-0.0634;0.117
-0.0632;0.118
-0.063;0.119
-0.0628;0.119
-0.0626;0.12
-0.0624;0.121
-0.0622;0.122
-0.062;0.123
-0.0618;0.123
-0.0616;0.124
-0.0614;0.125
-0.0612;0.126
-0.061;0.127
-0.0608;0.127
-0.0606;0.128
-0.0604;0.129
-0.0602;0.13
-0.06;0.131
-0.0598;0.132
-0.0596;0.132
-0.0594;0.133
-0.0592;0.134
-0.059;0.135
-0.0588;0.136
-0.0586;0.137
-0.0584;0.138
-0.0582;0.139
-0.058;0.14
-0.0578;0.141
-0.0576;0.142
-0.0574;0.142
-0.0572;0.143
-0.057;0.144
-0.0568;0.145
-0.0566;0.146
-0.0564;0.147
-0.0562;0.149
-0.056;0.15
-0.0558;0.151
-0.0556;0.152
-0.0554;0.153
-0.0552;0.154
-0.055;0.155
-0.0548;0.156
-0.0546;0.157
-0.0544;0.159
-0.0542;0.16
-0.054;0.161
-0.0538;0.162
-0.0536;0.163
-0.0534;0.165
-0.0532;0.166
-0.053;0.167
-0.0528;0.169
-0.0526;0.17
-0.0524;0.171
-0.0522;0.173
-0.052;0.174
-0.0518;0.176
-0.0516;0.177
-0.0514;0.179
-0.0512;0.18
-0.051;0.182
-0.0508;0.183
-0.0506;0.185
-0.0504;0.187
-0.0502;0.188
-0.05;0.19
-0.0498;0.192
-0.0496;0.194
-0.0494;0.195
-0.0492;0.197
-0.049;0.199
-0.0488;0.201
-0.0486;0.203
-0.0484;0.205
-0.0482;0.207
-0.048;0.21
-0.0478;0.212
-0.0476;0.214
-0.0474;0.217
-0.0472;0.219
-0.047;0.221
-0.0468;0.224
-0.0466;0.227
-0.0464;0.229
-0.0462;0.232
-0.046;0.235
-0.0458;0.238
-0.0456;0.241
-0.0454;0.244
-0.0452;0.247
-0.045;0.25
-0.0448;0.254
-0.0446;0.257
-0.0444;0.261
-0.0442;0.264
-0.044;0.268
-0.0438;0.272
-0.0436;0.276
-0.0434;0.281
-0.0432;0.285
-0.043;0.29
-0.0428;0.295
-0.0426;0.299
-0.0424;0.305
-0.0422;0.31
-0.042;0.316
-0.0418;0.321
-0.0416;0.327
-0.0414;0.334
-0.0412;0.34
-0.041;0.347
-0.0408;0.354
-0.0406;0.362
-0.0404;0.369
-0.0402;0.377
-0.04;0.386
-0.0398;0.395
-0.0396;0.404
-0.0394;0.414
-0.0392;0.424
-0.039;0.435
-0.0388;0.447
-0.0386;0.459
-0.0384;0.471
-0.0382;0.485
-0.038;0.499
-0.0378;0.513
-0.0376;0.529
-0.0374;0.545
-0.0372;0.562
-0.037;0.58
-0.0368;0.6
-0.0366;0.62
-0.0364;0.641
-0.0362;0.663
-0.036;0.686
-0.0358;0.71
-0.0356;0.735
-0.0354;0.76
-0.0352;0.787
-0.035;0.813
-0.0348;0.84
-0.0346;0.867
-0.0344;0.893
-0.0342;0.918
-0.034;0.941
-0.0338;0.962
-0.0336;0.979
-0.0334;0.991
-0.0332;0.999
-0.033;1.0
-0.0328;0.994
-0.0326;0.981
-0.0324;0.96
-0.0322;0.932
-0.032;0.897
-0.0318;0.856
-0.0316;0.81
-0.0314;0.76
-0.0312;0.708
-0.031;0.654
-0.0308;0.601
-0.0306;0.549
-0.0304;0.499
-0.0302;0.451
-0.03;0.407
-0.0298;0.365
-0.0296;0.327
-0.0294;0.293
-0.0292;0.261
-0.029;0.232
-0.0288;0.206
-0.0286;0.183
-0.0284;0.162
-0.0282;0.144
-0.028;0.127
-0.0278;0.112
-0.0276;0.099
-0.0274;0.087
-0.0272;0.077
-0.027;0.067
-0.0268;0.059
-0.0266;0.051
-0.0264;0.045
-0.0262;0.039
-0.026;0.034
-0.0258;0.029
-0.0256;0.025
-0.0254;0.022
-0.0252;0.018
-0.025;0.016
-0.0248;0.013
-0.0246;0.011
-0.0244;0.009
-0.0242;0.008
-0.024;0.006
-0.0238;0.005
-0.0236;0.004
-0.0234;0.003
-0.0232;0.002
-0.023;0.002
-0.0228;0.001
-0.0226;0.001
-0.0224;0.0
-0.0222;0.0
-0.022;0.0
-0.0218;0.0
-0.0216;0.0
-0.0214;0.0
-0.0212;0.0
-0.021;0.0
-0.0208;0.0
-0.0206;0.001
-0.0204;0.001
-0.0202;0.001
-0.02;0.002
-0.0198;0.002
-0.0196;0.002
-0.0194;0.003
-0.0192;0.003
-0.019;0.003
-0.0188;0.004
-0.0186;0.004
-0.0184;0.005
-0.0182;0.005
-0.018;0.006
-0.0178;0.006
-0.0176;0.006
-0.0174;0.007
-0.0172;0.007
-0.017;0.008
-0.0168;0.008
-0.0166;0.009
-0.0164;0.009
-0.0162;0.01
-0.016;0.01
-0.0158;0.011
-0.0156;0.011
-0.0154;0.012
-0.0152;0.012
-0.015;0.013
-0.0148;0.013
-0.0146;0.014
-0.0144;0.014
-0.0142;0.015
-0.014;0.015
-0.0138;0.016
-0.0136;0.016
-0.0134;0.017
-0.0132;0.017
-0.013;0.018
-0.0128;0.019
-0.0126;0.019
-0.0124;0.02
-0.0122;0.02
-0.012;0.021
-0.0118;0.021
-0.0116;0.022
-0.0114;0.023
-0.0112;0.023
-0.011;0.024
-0.0108;0.025
-0.0106;0.025
-0.0104;0.026
-0.0102;0.027
-0.01;0.028
-0.0098;0.028
-0.0096;0.029
-0.0094;0.03
-0.0092;0.031
-0.009;0.032
-0.0088;0.034
-0.0086;0.035
-0.0084;0.037
-0.0082;0.038
-0.008;0.04
-0.0078;0.042
-0.0076;0.045
-0.0074;0.048
-0.0072;0.051
-0.007;0.056
-0.0068;0.061
-0.0066;0.068
-0.0064;0.077
-0.0062;0.089
-0.006;0.107
-0.0058;0.135
-0.0056;0.181
-0.0054;0.269
-0.0052;0.463
-0.005;0.87
-0.0048;0.819
-0.0046;0.292
-0.0044;0.101
-0.0042;0.039
-0.004;0.016
-0.0038;0.007
-0.0036;0.002
-0.0034;0.001
-0.0032;0.0
-0.003;0.0
-0.0028;0.0
-0.0026;0.001
-0.0024;0.001
-0.0022;0.002
-0.002;0.002
-0.0018;0.003
-0.0016;0.003
-0.0014;0.004
-0.0012;0.005
-0.001;0.006
-0.0008;0.009
-0.0006;0.042
-0.0004;0.001
-0.0002;0.0
0.0;0.0
0.0002;0.0
0.0004;0.001
0.0006;0.042
0.0008;0.009
0.001;0.006
0.0012;0.005
0.0014;0.004
0.0016;0.003
0.0018;0.003
0.002;0.002
0.0022;0.002
0.0024;0.001
0.0026;0.001
0.0028;0.0
0.003;0.0
0.0032;0.0
0.0034;0.001
0.0036;0.002
0.0038;0.007
0.004;0.016
0.0042;0.039
0.0044;0.101
0.0046;0.292
0.0048;0.819
0.005;0.87
0.0052;0.463
0.0054;0.269
0.0056;0.181
0.0058;0.135
0.006;0.107
0.0062;0.089
0.0064;0.077
0.0066;0.068
0.0068;0.061
0.007;0.056
0.0072;0.051
0.0074;0.048
0.0076;0.045
0.0078;0.042
0.008;0.04
0.0082;0.038
0.0084;0.037
0.0086;0.035
0.0088;0.034
0.009;0.032
0.0092;0.031
0.0094;0.03
0.0096;0.029
0.0098;0.028
0.01;0.028
0.0102;0.027
0.0104;0.026
0.0106;0.025
0.0108;0.025
0.011;0.024
0.0112;0.023
0.0114;0.023
0.0116;0.022
0.0118;0.021
0.012;0.021
0.0122;0.02
0.0124;0.02
0.0126;0.019
0.0128;0.019
0.013;0.018
0.0132;0.017
0.0134;0.017
0.0136;0.016
0.0138;0.016
0.014;0.015
0.0142;0.015
0.0144;0.014
0.0146;0.014
0.0148;0.013
0.015;0.013
0.0152;0.012
0.0154;0.012
0.0156;0.011
0.0158;0.011
0.016;0.01
0.0162;0.01
0.0164;0.009
0.0166;0.009
0.0168;0.008
0.017;0.008
0.0172;0.007
0.0174;0.007
0.0176;0.006
0.0178;0.006
0.018;0.006
0.0182;0.005
0.0184;0.005
0.0186;0.004
0.0188;0.004
0.019;0.003
0.0192;0.003
0.0194;0.003
0.0196;0.002
0.0198;0.002
0.02;0.002
0.0202;0.001
0.0204;0.001
0.0206;0.001
0.0208;0.0
0.021;0.0
0.0212;0.0
0.0214;0.0
0.0216;0.0
0.0218;0.0
0.022;0.0
0.0222;0.0
0.0224;0.0
0.0226;0.001
0.0228;0.001
0.023;0.002
0.0232;0.002
0.0234;0.003
0.0236;0.004
0.0238;0.005
0.024;0.006
0.0242;0.008
0.0244;0.009
0.0246;0.011
0.0248;0.013
0.025;0.016
0.0252;0.018
0.0254;0.022
0.0256;0.025
0.0258;0.029
0.026;0.034
0.0262;0.039
0.0264;0.045
0.0266;0.051
0.0268;0.059
0.027;0.067
0.0272;0.077
0.0274;0.087
0.0276;0.099
0.0278;0.112
0.028;0.127
0.0282;0.144
0.0284;0.162
0.0286;0.183
0.0288;0.206
0.029;0.232
0.0292;0.261
0.0294;0.293
0.0296;0.327
0.0298;0.365
0.03;0.407
0.0302;0.451
0.0304;0.499
0.0306;0.549
0.0308;0.601
0.031;0.654
0.0312;0.708
0.0314;0.76
0.0316;0.81
0.0318;0.856
0.032;0.897
0.0322;0.932
0.0324;0.96
0.0326;0.981
0.0328;0.994
0.033;1.0
0.0332;0.999
0.0334;0.991
0.0336;0.979
0.0338;0.962
0.034;0.941
0.0342;0.918
0.0344;0.893
0.0346;0.867
0.0348;0.84
0.035;0.813
0.0352;0.787
0.0354;0.76
0.0356;0.735
0.0358;0.71
0.036;0.686
0.0362;0.663
0.0364;0.641
0.0366;0.62
0.0368;0.6
0.037;0.58
0.0372;0.562
0.0374;0.545
0.0376;0.529
0.0378;0.513
0.038;0.499
0.0382;0.485
0.0384;0.471
0.0386;0.459
0.0388;0.447
0.039;0.435
0.0392;0.424
0.0394;0.414
0.0396;0.404
0.0398;0.395
0.04;0.386
0.0402;0.377
0.0404;0.369
0.0406;0.362
0.0408;0.354
0.041;0.347
0.0412;0.34
0.0414;0.334
0.0416;0.327
0.0418;0.321
0.042;0.316
0.0422;0.31
0.0424;0.305
0.0426;0.299
0.0428;0.295
0.043;0.29
0.0432;0.285
0.0434;0.281
0.0436;0.276
0.0438;0.272
0.044;0.268
0.0442;0.264
0.0444;0.261
0.0446;0.257
0.0448;0.254
0.045;0.25
0.0452;0.247
0.0454;0.244
0.0456;0.241
0.0458;0.238
0.046;0.235
0.0462;0.232
0.0464;0.229
0.0466;0.227
0.0468;0.224
0.047;0.221
0.0472;0.219
0.0474;0.217
0.0476;0.214
0.0478;0.212
0.048;0.21
0.0482;0.207
0.0484;0.205
0.0486;0.203
0.0488;0.201
0.049;0.199
0.0492;0.197
0.0494;0.195
0.0496;0.194
0.0498;0.192
0.05;0.19
0.0502;0.188
0.0504;0.187
0.0506;0.185
0.0508;0.183
0.051;0.182
0.0512;0.18
0.0514;0.179
0.0516;0.177
0.0518;0.176
0.052;0.174
0.0522;0.173
0.0524;0.171
0.0526;0.17
0.0528;0.169
0.053;0.167
0.0532;0.166
0.0534;0.165
0.0536;0.163
0.0538;0.162
0.054;0.161
0.0542;0.16
0.0544;0.159
0.0546;0.157
0.0548;0.156
0.055;0.155
0.0552;0.154
0.0554;0.153
0.0556;0.152
0.0558;0.151
0.056;0.15
0.0562;0.149
0.0564;0.147
0.0566;0.146
0.0568;0.145
0.057;0.144
0.0572;0.143
0.0574;0.142
0.0576;0.142
0.0578;0.141
0.058;0.14
0.0582;0.139
0.0584;0.138
0.0586;0.137
0.0588;0.136
0.059;0.135
0.0592;0.134
0.0594;0.133
0.0596;0.132
0.0598;0.132
0.06;0.131
0.0602;0.13
0.0604;0.129
0.0606;0.128
0.0608;0.127
0.061;0.127
0.0612;0.126
0.0614;0.125
0.0616;0.124
0.0618;0.123
0.062;0.123
0.0622;0.122
0.0624;0.121
0.0626;0.12
0.0628;0.119
0.063;0.119
0.0632;0.118
0.0634;0.117
0.0636;0.117
0.0638;0.116
0.064;0.115
0.0642;0.114
0.0644;0.114
0.0646;0.113
0.0648;0.112
0.065;0.111
0.0652;0.111
0.0654;0.11
0.0656;0.109
0.0658;0.109
0.066;0.108
0.0662;0.107
0.0664;0.107
0.0666;0.106
0.0668;0.105
0.067;0.105
0.0672;0.104
0.0674;0.103
0.0676;0.103
0.0678;0.102
0.068;0.101
0.0682;0.101
0.0684;0.1
0.0686;0.099
0.0688;0.099
0.069;0.098
0.0692;0.097
0.0694;0.097
0.0696;0.096
0.0698;0.096
0.07;0.095
0.0702;0.094
0.0704;0.094
0.0706;0.093
0.0708;0.092
0.071;0.092
0.0712;0.091
0.0714;0.091
0.0716;0.09
0.0718;0.089
0.072;0.089
0.0722;0.088
0.0724;0.087
0.0726;0.087
0.0728;0.086
0.073;0.086
0.0732;0.085
0.0734;0.084
0.0736;0.084
0.0738;0.083
0.074;0.083
0.0742;0.082
0.0744;0.081
0.0746;0.081
0.0748;0.08
0.075;0.08
0.0752;0.079
0.0754;0.078
0.0756;0.078
0.0758;0.077
0.076;0.077
0.0762;0.076
0.0764;0.076
0.0766;0.075
0.0768;0.074
0.077;0.074
0.0772;0.073
0.0774;0.073
0.0776;0.072
0.0778;0.071
0.078;0.071
0.0782;0.07
0.0784;0.07
0.0786;0.069
0.0788;0.069
0.079;0.068
0.0792;0.067
0.0794;0.067
0.0796;0.066
0.0798;0.066
0.08;0.065
0.0802;0.065
0.0804;0.064
0.0806;0.063
0.0808;0.063
0.081;0.062
0.0812;0.062
0.0814;0.061
0.0816;0.061
0.0818;0.06
0.082;0.059
0.0822;0.059
0.0824;0.058
0.0826;0.058
0.0828;0.057
0.083;0.057
0.0832;0.056
0.0834;0.055
0.0836;0.055
0.0838;0.054
0.084;0.054
0.0842;0.053
0.0844;0.053
0.0846;0.052
0.0848;0.052
0.085;0.051
0.0852;0.05
0.0854;0.05
0.0856;0.049
0.0858;0.049
0.086;0.048
0.0862;0.048
0.0864;0.047
0.0866;0.047
0.0868;0.046
0.087;0.045
0.0872;0.045
0.0874;0.044
0.0876;0.044
0.0878;0.043
0.088;0.043
0.0882;0.042
0.0884;0.042
0.0886;0.041
0.0888;0.04
0.089;0.04
0.0892;0.039
0.0894;0.039
0.0896;0.038
0.0898;0.038
0.09;0.037
0.0902;0.037
0.0904;0.036
0.0906;0.036
0.0908;0.035
0.091;0.035
0.0912;0.034
0.0914;0.033
0.0916;0.033
0.0918;0.032
0.092;0.032
0.0922;0.031
0.0924;0.031
0.0926;0.03
0.0928;0.03
0.093;0.029
0.0932;0.029
0.0934;0.028
0.0936;0.028
0.0938;0.027
0.094;0.027
0.0942;0.026
0.0944;0.026
0.0946;0.025
0.0948;0.025
0.095;0.024
0.0952;0.024
0.0954;0.023
0.0956;0.023
0.0958;0.022
0.096;0.022
0.0962;0.021
0.0964;0.021
0.0966;0.02
0.0968;0.02
0.097;0.019
0.0972;0.019
0.0974;0.018
0.0976;0.018
0.0978;0.017
0.098;0.017
0.0982;0.016
0.0984;0.016
0.0986;0.015
0.0988;0.015
0.099;0.015
0.0992;0.014
0.0994;0.014
0.0996;0.013
0.0998;0.013
0.1;0.012
